Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_in_months,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,59050.48,5018.873333333334,8,8,28.0,9,56,25,23.29,10.0,4283.98,29.676712109327728,34,339.4953287455546,424.18862823711913,28.203376350659646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23079.29,1755.2741666666668,3,5,8.0,3,7,13,4.66,6.0,850.79,28.873046550114516,324,45.55427580511181,56.17393042726081,323.79921043429414
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22119.355,1844.2528927846915,2,7,11.0,2,0,0,6.92,3.0,1111.07,26.83672487628625,325,114.3217660378644,137.2672534733365,291.96562937077425
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44248.14,3654.345,9,7,31.0,6,38,17,0.84,8.0,1857.47,25.144197859753746,140,210.73382965827,332.0974357658686,112.60323457586139
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44248.14,3654.345,9,7,31.0,6,38,17,0.84,2077.0,1857.47,33.916204898426535,141,210.73382965827,120.39312779766873,284.30754254406133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41504.48,3405.706666666667,2,7,5.0,4,1,2,10.08,6.0,731.25,27.31778796233345,353,104.94380127866758,427.9202751282773,97.70659025972185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19092.79,1781.065833333333,10,8,19.0,7,43,16,12.99,9.0,1445.08,29.869328945201357,134,64.61680227844492,110.73316209731878,272.75661895756963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76443.15,6244.2625,3,7,17.0,3,8,16,7.32,0.0,1318.4,36.290959517601024,404,116.82154773710371,98.96501628725125,648.6396859756452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6122552.0,1845.034583333333,1,5,12.0,3,2,11,-5.89,769.0,1278.11,38.51640346564815,367,47.5248023558129,223.32079105203726,203.65786492548318
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67426.82,5810.901666666668,4,6,5.0,5,24,10,9.88,8.0,671.39,29.52189910984364,165,196.5708370165125,121.7088430825984,502.81048656755587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20501.67,1771.4725,6,7,17.0,8,47,12,18.15,12.0,3373.13,38.44997872500127,114,108.62813768485697,98.68285798268481,239.83625433245825
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17188.14,1178.345,6,9,16.0,6,56,20,9.2,9.0,1751.34,35.43943486710469,96,63.5112656771433,69.14859830534243,275.17463601751433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21759.54,1693.295,3,4,11.0,1,13,17,9.1,7.0,1218.27,31.43459367080602,289,10.444343622745256,67.99041266081633,380.89474371643837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21759.54,1693.295,3,4,2108.0,1,16,16,9.1,7.0,1218.27,30.682843397472247,290,10.444343622745256,204.52465395682086,244.36050242043387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21759.54,1693.295,3,4,11.0,-100,16,17,9.1,7.0,1218.27,25.377551970356453,291,10.444343622745256,140.58341510911671,308.301741268138
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20415.52,1728.293333333333,7,6,27.0,5,61,14,7.42,9.0,2590.01,26.83311790991093,156,74.2724150474626,22.16618358301059,316.3907347028602
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18707.73,1751.9775,10,9,28.0,4,61,18,13.48,8.0,1362.32,28.632123763720287,236,58.18533392755749,100.02342584239805,296.9889902300445
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20915.43,1533.9525,9,8,21.0,2,28,15,12.21,6.0,2186.19,38.40423864833864,136,34.755718898757216,191.61060854722683,217.028922554016
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20915.43,1533.9525,9,8,21.0,2,28,16,10.21,10.0,2186.19,33.396169754449105,138,34.755718898757216,98.91279613124077,299.726734970002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16397.44,1113.4533333333334,2,1,1.0,1,14,7,1.51,772.0,804.67,39.061100083741565,394,6.898288998100544,38.98103705712028,315.4660072781125
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,138154.96,11388.913333333332,5,2,8.0,3,14,9,5.68,7.0,1251.9,39.25946825729864,342,270.19056660682685,230.30954652276853,888.3912202037379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,119568.15,9880.0125,0,4,1.0,3,14,8,8.87,0.0,451.46,28.608139409922448,281,249.68111315506025,337.52700183718576,680.7931350077542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119568.15,9880.0125,0,4,2333.0,3,13,8,8.87,1.0,451.46,35.32880192253605,283,249.68111315506025,300.09495859779037,698.2251782471495
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,63539.56,4996.963333333333,8,7,15.0,-100,21,15,2.03,14.0,2638.22,31.54615345826708,205,60.66704901520035,160.02049785120647,539.0087864669265
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19455.49,1428.2908333333337,7,3,20.0,2,15,19,15.46,9.0,1427.03,34.53324173649082,154,31.30713069585225,99.81404972814259,301.7079029093385
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62546.8,4951.233333333334,5,6,8.0,2,7,18,7.63,4.0,1146.47,29.779807695692053,233,69.72084239010081,62.009073239063035,603.3934177041696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,60082.77,5125.8975,8,5,15.0,6,52,21,16.68,10.0,3040.88,40.382801303965394,86,159.32052682787702,61.007100531393654,532.2621226407293
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56122.68000000001,4751.89,10,8,31.0,4,38,20,18.18,13.0,1274.63,25.97585291279031,184,98.3821735874208,199.4005326468586,427.40629376572065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15331.52,1033.6266666666668,10,7,34.0,5,61,19,-3.95,12.0,2097.85,34.00864690486129,116,42.68588125136765,51.88412325325665,268.7926621620424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50528.61,4073.7175,9,10,17.0,9,36,19,7.26,10.0,2664.49,23.786910506324897,161,333.7049777899132,50.232863199013636,273.4339090110732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50528.61,4073.7175,9,10,17.0,9,34,18,7.26,10.0,2664.49,25.47233715144201,164,333.7049777899132,169.0097563673384,184.65701584274842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29758.46,2687.8716666666664,5,6,8.0,-100,26,19,10.79,5.0,817.45,32.97501208247884,331,71.50603017195898,58.98044125753821,388.3006952371695
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25355.14,1878.928333333333,8,4,12.0,3,5,8,4.49,3.0,172.56,38.40809135991642,191,38.23483307112723,121.80675181692209,297.851248445284
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25355.14,1878.928333333333,8,4,12.0,3,9,8,0.4900000000000002,3.0,172.56,36.48505292932145,194,38.23483307112723,36.171785298852775,363.48621496335335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29944.64,2787.3866666666668,8,4,4.0,1,24,12,1.41,3.0,1337.15,32.19899199246148,292,22.237681266645072,40.50425754947925,455.99672785054236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17187.27,1589.2725,10,7,24.0,-100,54,17,7.79,13.0,4962.25,28.373164733511945,62,90.56454168926052,155.03049306514785,203.3322152455916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42266.3,3505.191666666667,7,7,13.0,3,13,17,8.13,7.0,656.02,34.43562319269908,346,59.26225982538867,70.65694001400803,470.59996682727007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56038.28,4860.856666666667,5,4,10.0,2,7,14,8.03,4.0,264.52,29.266455381360966,259,76.22103398122317,123.14728906645449,536.717343618989
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35166.35,3139.5291666666667,4,4,2.0,1,15,12,4.33,3.0,1185.57,25.36540548911832,260,26.85650123419343,69.0594786595265,468.0369367729467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,86742.32,7030.526666666668,8,4,19.0,2,8,12,14.12,2.0,19.11,36.968258286617576,320,136.34231114684215,221.5189603809986,605.1913951388261
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71608.12,6029.343333333332,2,3,10.0,4,2,1,7.6099999999999985,5.0,643.24,41.32874682163106,227,122.47845360083832,109.04130029538088,611.4145794371143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20685.51,1779.7924999999998,6,5,27.0,4,45,19,19.7,10.0,1256.46,40.453565448589934,241,12057.0,46.79554923327528,337.1339998490237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21734.19,1572.1825,4,1,10.0,1,2,15,14.11,7.0,263.2,34.864101279412175,346,13.359059078362773,32.979441375163844,370.87974954647336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21734.19,1572.1825,4,1,10.0,-100,2,12,8.11,7.0,263.2,25.51617457976873,347,13.359059078362773,139.79694944599058,294.0622414756466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22489.25,1643.104166666667,5,5,7.0,2,11,7,8.93,5.0,1189.23,29.983604724111647,211,34.0190082767121,20.033068377340093,360.2583400126145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16524.395,1645.0329166666668,5,5,20.0,4,27,17,11.65,3.0,988.27,29.17702882873721,317,76973.0,54.75932881923664,325.50710548968897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16524.395,1645.0329166666668,5,5,20.0,4,26,17,11.65,7.0,988.27,38.04651594504112,318,44.23685735774106,50.79294671207324,319.47348759685235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124885.11000000002,10127.0925,3,6,1.0,1,11,12,10.41,5.0,935.74,26.28120591957665,373,73.82316214852673,265.5645767248452,943.3215111266279
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16572.96,1317.08,4,3,14.0,3,10,17,18.02,8.0,2253.31,39.34095565631069,243,21.719814344041207,109.95920445742479,290.028981198534
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20833.19,1664.0991666666666,6,6,34.0,5,36,23,16.02,9.0,4987.19,26.10196293603048,53,77.59130261824843,127.0441934985707,251.7744205498475
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19436.28,1640.6899999999996,5,5,16.0,5,20,13,17.59,9.0,1819.46,31.78767343104598,192,80.27057495503294,55.252443654522246,278.5459813904448
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20456.35,1581.1940073090664,7,10,15.0,9,28,18,8.58,9.0,4424.37,35.2501832770513,99,85.67526558810448,56.38739979764344,233.7087439718521
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20456.35,1581.1940073090664,7,10,15.0,9,29,18,8.58,9.0,4424.37,29.913321554550123,100,85.67526558810448,33.612159650190875,236.4839841193047
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20456.35,1581.1940073090664,7,10,15.0,9,28,16,8.58,11.0,4424.37,38.238844090183015,101,85.67526558810448,157.2851146827752,152.81102908672037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28485.95,2639.829166666667,8,5,5.0,1,16,18,19.51,5.0,339.45,24.324178561939164,404,17.43495131492973,53.62999723740532,442.91796811433164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28485.95,2639.829166666667,8,5,5.0,1,20,975,19.51,5.0,339.45,28.997026348124766,405,17.43495131492973,92.0828491556405,404.4651161960965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40105.03,3515.085833333333,3,7,4.0,1,6,211,6.55,4.0,618.37,31.65843654041325,332,17.861333199761017,48.82080538307501,534.8264447504973
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17321.505,1361.45875,6,7,13.0,1,19,17,0.6399999999999997,4.0,589.67,27.73746209294175,373,14.369364225797485,61.42515501742815,320.35135575677435
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122050.38,10173.865,3,1245,8.0,4,15,6,5.66,5.0,490.86,40.12653905053354,268,336.37541623969247,445.0686158058461,525.9424679544616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32763.68,2616.306666666667,7,7,5.0,4,16,13,16.3,8.0,574.82,36.0501712155626,228,99.19011378356296,73.35413378261946,349.08641910048425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32763.68,2616.306666666667,7,7,5.0,4,20,13,16.3,9.0,574.82,36.2185304127628,229,99.19011378356296,48.544843076866044,363.89570980623773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32763.68,2616.306666666667,7,7,5.0,4,16,13,16.3,9.0,574.82,24.27784693448811,230,99.19011378356296,259.9581057392137,182.48244714389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34989.38,3211.7816666666663,4,3,9.0,3,2,10,11.28,4.0,957.58,39.58051441483632,312,84.11593622346284,80.54964531266825,396.5125851305357
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34989.38,3211.7816666666663,4,3,9.0,3,-4,10,11.28,4.0,957.58,38.874584195998246,313,84.11593622346284,157.31341069903505,349.74881974416877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,63259.8,5538.6500000000015,4,4,17.0,6,17,16,16.86,463.0,2572.3,27.85068543679488,218,263.0772078847184,494.16648579304155,86.62130632224024
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63259.8,5538.6500000000015,4,4,17.0,6,17,22,16.86,11.0,2572.3,30.28754298693609,220,263.0772078847184,181.50644080532777,359.2813513099539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31137.12,2405.76,6,6,31.0,8,21,21,20.18,8.0,2938.55,34.02826503957888,34,112.96669885479572,225.19981515228562,172.40948599291863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31137.12,2405.76,6,6,31.0,8,16,20,20.18,10.0,2938.55,30.270108802257425,36,112.96669885479572,186.09331659507592,211.51598455012837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33714.38,2918.5316666666663,10,10,15.0,9,30,17,15.09,10.0,3086.29,36.09762561997736,28,235.27977961872955,164.69690623043948,181.8764808174976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33714.38,2918.5316666666663,10,10,15.0,9,30,19,15.09,10.0,3086.29,34.75364621463644,31,14697.0,75.21399659874858,251.35939044918854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17497.83,1409.1525,3,7,19.0,-100,25,15,8.13,9.0,2538.81,24.90995423837088,121,43.903944907751615,182.4589048792184,204.55240021303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17497.83,1409.1525,3,7,19.0,4,25,12,14.13,9.0,2538.81,39.11727163305162,122,43.903944907751615,55.654043781328966,301.35726131091945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9150.48,992.54,8,3,15.0,5,10,18,9.17,7.0,177.16,32.28619328286122,179,22.50044085925581,55.56867132372198,291.18488781702223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9150.48,992.54,8,3,15.0,5,10,19,9.17,7.0,177.16,31.43021162065576,181,22.50044085925581,63.14539490431407,273.60816423643007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35593.16,2711.096666666667,6,10,27.0,4,42,23,15.67,11.0,1368.27,35.52295591002135,78,72.4217552457502,191.59717048960175,277.0907409313147
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10333.895,657.1579166666667,3,6,20.0,4,13,12,11.32,10.0,70.46,36.87267382806613,129,21.453340535857645,42.4523999943349,291.8100511364742
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18863.28,1515.9399999999996,9,7,33.0,6,54,22,6.68,8.0,1505.76,34.33431613468196,154,49.78859567660973,41.34282369635447,310.46258062703583
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18863.28,1425.5012898793616,9,7,33.0,6,49,22,7.68,8.0,1505.76,41.14621075697615,157,140.2273057972479,98.59963170766831,263.205772615722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33537.3,2899.775,10,702,28.0,7,25,24,15.95,14.0,2502.26,25.33751123588525,109,169.2558027710161,276.06996599111733,134.65173123786658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,33537.3,2899.775,10,6,28.0,7,20,22,15.95,14.0,2502.26,30.26473002906389,111,169.2558027710161,153.48429182903743,257.23740539994645
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15784.09,1417.3408333333334,8,7,18.0,6,48,25,2.3,7.0,1265.19,38.49271282112628,80,51.76555620306017,59.40856676619714,280.55996036407606
